substation,year,month,day,hour,consumption,date
ELSALTO,2023,1,6,12,187.970923,2023-01-06
ELSALTO,2023,1,6,12,153.589507,2023-01-06
CNAVIA,2023,1,6,12,83.395705,2023-01-06
CHENA,2023,1,6,12,147.928839,2023-01-06
BUIN,2023,1,6,12,-0.230716,2023-01-06
FLORIDA,2023,1,6,12,63.663417,2023-01-06
FLORIDA,2023,1,6,12,-42.069359,2023-01-06
AJAHUEL,2023,1,6,12,-36.951554,2023-01-06
AJAHUEL,2023,1,6,12,-37.321219,2023-01-06
AJAHUEL,2023,1,6,12,111.974975,2023-01-06
AJAHUEL,2023,1,6,12,116.759677,2023-01-06
CNAVIA,2023,1,6,12,-39.723106,2023-01-06
CNAVIA,2023,1,6,12,77.347862,2023-01-06
CNAVIA,2023,1,6,12,83.331757,2023-01-06
CNAVIA,2023,1,6,12,102.587638,2023-01-06
FLORIDA,2023,1,6,12,71.973006,2023-01-06
CNAVIA,2023,1,6,12,78.321296,2023-01-06
FLORIDA,2023,1,6,12,-46.064559,2023-01-06
FLORIDA,2023,1,6,12,-17.661538,2023-01-06
FLORIDA,2023,1,6,12,-22.644579,2023-01-06
CNAVIA,2023,1,6,12,81.795275,2023-01-06
FLORIDA,2023,1,6,12,1.174248,2023-01-06
CNAVIA,2023,1,6,12,-31.809059,2023-01-06
CNAVIA,2023,1,6,12,-30.756593,2023-01-06
FLORIDA,2023,1,6,12,-11.542374,2023-01-06
LOSALME,2023,1,6,13,1.832206,2023-01-06
BUIN,2023,1,6,13,91.225692,2023-01-06
BUIN,2023,1,6,13,-198.623514,2023-01-06
BUIN,2023,1,6,13,106.718539,2023-01-06
LOSALME,2023,1,6,13,44.163581,2023-01-06
LOSALME,2023,1,6,13,57.563199,2023-01-06
LOSALME,2023,1,6,13,72.38172,2023-01-06
CHENA,2023,1,6,13,-230.449216,2023-01-06
ELSALTO,2023,1,6,13,134.92545,2023-01-06
CHENA,2023,1,6,13,125.347618,2023-01-06
CHENA,2023,1,6,13,81.143785,2023-01-06
CHENA,2023,1,6,13,103.853534,2023-01-06
BUIN,2023,1,6,13,-0.230716,2023-01-06
ELSALTO,2023,1,6,13,131.124954,2023-01-06
ELSALTO,2023,1,6,13,195.229562,2023-01-06
ELSALTO,2023,1,6,13,159.899173,2023-01-06
CNAVIA,2023,1,6,13,85.54809,2023-01-06
CHENA,2023,1,6,13,155.985146,2023-01-06
FLORIDA,2023,1,6,13,64.148928,2023-01-06
BUIN,2023,1,6,13,-0.113527,2023-01-06
FLORIDA,2023,1,6,13,-41.299621,2023-01-06
AJAHUEL,2023,1,6,13,-36.54694,2023-01-06
AJAHUEL,2023,1,6,13,-36.895019,2023-01-06
AJAHUEL,2023,1,6,13,116.317754,2023-01-06
AJAHUEL,2023,1,6,13,121.846301,2023-01-06
CNAVIA,2023,1,6,13,-43.326849,2023-01-06
CNAVIA,2023,1,6,13,81.96763,2023-01-06
CNAVIA,2023,1,6,13,85.058997,2023-01-06
CNAVIA,2023,1,6,13,102.847083,2023-01-06
FLORIDA,2023,1,6,13,72.308905,2023-01-06
CNAVIA,2023,1,6,13,83.114403,2023-01-06
CNAVIA,2023,1,6,13,-29.800429,2023-01-06
CNAVIA,2023,1,6,13,-30.728924,2023-01-06
FLORIDA,2023,1,6,13,0.219979,2023-01-06
FLORIDA,2023,1,6,13,-12.797841,2023-01-06
FLORIDA,2023,1,6,13,-22.166218,2023-01-06
FLORIDA,2023,1,6,13,-17.795926,2023-01-06
FLORIDA,2023,1,6,13,-45.926362,2023-01-06
CNAVIA,2023,1,6,13,87.270293,2023-01-06
LOSALME,2023,1,6,14,77.650778,2023-01-06
LOSALME,2023,1,6,14,62.208095,2023-01-06
BUIN,2023,1,6,14,93.652942,2023-01-06
BUIN,2023,1,6,14,109.29348,2023-01-06
BUIN,2023,1,6,14,-203.62001,2023-01-06
LOSALME,2023,1,6,14,0.139406,2023-01-06
LOSALME,2023,1,6,14,43.117927,2023-01-06
CHENA,2023,1,6,14,-240.895049,2023-01-06
ELSALTO,2023,1,6,14,137.181921,2023-01-06
CHENA,2023,1,6,14,130.715257,2023-01-06
CHENA,2023,1,6,14,85.097951,2023-01-06
CHENA,2023,1,6,14,108.212284,2023-01-06
ELSALTO,2023,1,6,14,133.009898,2023-01-06
ELSALTO,2023,1,6,14,200.109645,2023-01-06
ELSALTO,2023,1,6,14,165.085118,2023-01-06
CNAVIA,2023,1,6,14,85.910662,2023-01-06
BUIN,2023,1,6,14,-0.230716,2023-01-06
CHENA,2023,1,6,14,162.423534,2023-01-06
BUIN,2023,1,6,14,-0.113527,2023-01-06
FLORIDA,2023,1,6,14,63.97143,2023-01-06
FLORIDA,2023,1,6,14,-39.94246,2023-01-06
FLORIDA,2023,1,6,14,71.023686,2023-01-06
AJAHUEL,2023,1,6,14,-35.006304,2023-01-06
AJAHUEL,2023,1,6,14,-35.348148,2023-01-06
AJAHUEL,2023,1,6,14,120.284208,2023-01-06
AJAHUEL,2023,1,6,14,126.939737,2023-01-06
CNAVIA,2023,1,6,14,78.147024,2023-01-06
CNAVIA,2023,1,6,14,87.33274,2023-01-06
CNAVIA,2023,1,6,14,108.24978,2023-01-06
CNAVIA,2023,1,6,14,-43.74738,2023-01-06
CNAVIA,2023,1,6,14,87.72209,2023-01-06
CNAVIA,2023,1,6,14,92.472358,2023-01-06
FLORIDA,2023,1,6,14,-10.922992,2023-01-06
FLORIDA,2023,1,6,14,-28.731911,2023-01-06
FLORIDA,2023,1,6,14,-14.816318,2023-01-06
FLORIDA,2023,1,6,14,-45.209164,2023-01-06
CNAVIA,2023,1,6,14,-26.769106,2023-01-06
CNAVIA,2023,1,6,14,-25.382027,2023-01-06
FLORIDA,2023,1,6,14,-1.111746,2023-01-06
BUIN,2023,1,6,15,93.675176,2023-01-06
LOSALME,2023,1,6,15,-1.764724,2023-01-06
BUIN,2023,1,6,15,-203.656958,2023-01-06
BUIN,2023,1,6,15,109.309106,2023-01-06
LOSALME,2023,1,6,15,40.389858,2023-01-06
LOSALME,2023,1,6,15,63.510263,2023-01-06
LOSALME,2023,1,6,15,80.23516,2023-01-06
CHENA,2023,1,6,15,-247.947215,2023-01-06
ELSALTO,2023,1,6,15,137.02067,2023-01-06
CHENA,2023,1,6,15,135.101341,2023-01-06
CHENA,2023,1,6,15,87.70759,2023-01-06
CHENA,2023,1,6,15,108.674423,2023-01-06
ELSALTO,2023,1,6,15,132.860758,2023-01-06
ELSALTO,2023,1,6,15,200.96084,2023-01-06
ELSALTO,2023,1,6,15,166.734285,2023-01-06
CNAVIA,2023,1,6,15,87.471073,2023-01-06
BUIN,2023,1,6,15,-0.113527,2023-01-06
CHENA,2023,1,6,15,168.556894,2023-01-06
BUIN,2023,1,6,15,-0.230716,2023-01-06
FLORIDA,2023,1,6,15,62.529676,2023-01-06
FLORIDA,2023,1,6,15,-37.831382,2023-01-06
AJAHUEL,2023,1,6,15,-33.590601,2023-01-06
AJAHUEL,2023,1,6,15,-33.949129,2023-01-06
AJAHUEL,2023,1,6,15,122.519517,2023-01-06
AJAHUEL,2023,1,6,15,129.541321,2023-01-06
CNAVIA,2023,1,6,15,-40.507852,2023-01-06
CNAVIA,2023,1,6,15,75.579288,2023-01-06
CNAVIA,2023,1,6,15,93.529178,2023-01-06
CNAVIA,2023,1,6,15,113.971004,2023-01-06
FLORIDA,2023,1,6,15,70.004486,2023-01-06
CNAVIA,2023,1,6,15,90.244362,2023-01-06
CNAVIA,2023,1,6,15,-22.532726,2023-01-06
CNAVIA,2023,1,6,15,-23.998678,2023-01-06
FLORIDA,2023,1,6,15,-1.049549,2023-01-06
FLORIDA,2023,1,6,15,-15.759431,2023-01-06
FLORIDA,2023,1,6,15,-7.756493,2023-01-06
FLORIDA,2023,1,6,15,-35.830489,2023-01-06
FLORIDA,2023,1,6,15,-43.364344,2023-01-06
CNAVIA,2023,1,6,15,95.880711,2023-01-06
LOSALME,2023,1,6,16,82.037401,2023-01-06
LOSALME,2023,1,6,16,64.188886,2023-01-06
BUIN,2023,1,6,16,92.889422,2023-01-06
BUIN,2023,1,6,16,111.763994,2023-01-06
BUIN,2023,1,6,16,-205.321046,2023-01-06
LOSALME,2023,1,6,16,-0.873467,2023-01-06
LOSALME,2023,1,6,16,40.478889,2023-01-06
CHENA,2023,1,6,16,-250.618993,2023-01-06
ELSALTO,2023,1,6,16,136.235587,2023-01-06
CHENA,2023,1,6,16,132.383146,2023-01-06
CHENA,2023,1,6,16,89.390507,2023-01-06
CHENA,2023,1,6,16,113.459924,2023-01-06
ELSALTO,2023,1,6,16,131.811037,2023-01-06
ELSALTO,2023,1,6,16,198.19684,2023-01-06
ELSALTO,2023,1,6,16,164.641284,2023-01-06
CNAVIA,2023,1,6,16,87.649888,2023-01-06
BUIN,2023,1,6,16,-0.230716,2023-01-06
CHENA,2023,1,6,16,170.160034,2023-01-06
FLORIDA,2023,1,6,16,60.349608,2023-01-06
BUIN,2023,1,6,16,-0.113527,2023-01-06
FLORIDA,2023,1,6,16,-38.068257,2023-01-06
AJAHUEL,2023,1,6,16,-31.084397,2023-01-06
AJAHUEL,2023,1,6,16,-31.448478,2023-01-06
AJAHUEL,2023,1,6,16,123.995795,2023-01-06
AJAHUEL,2023,1,6,16,131.278497,2023-01-06
CNAVIA,2023,1,6,16,-37.787644,2023-01-06
CNAVIA,2023,1,6,16,78.267205,2023-01-06
CNAVIA,2023,1,6,16,96.141197,2023-01-06
CNAVIA,2023,1,6,16,116.48249,2023-01-06
FLORIDA,2023,1,6,16,67.838307,2023-01-06
CNAVIA,2023,1,6,16,88.790075,2023-01-06
CNAVIA,2023,1,6,16,-20.389478,2023-01-06
CNAVIA,2023,1,6,16,-21.749972,2023-01-06
FLORIDA,2023,1,6,16,-1.684802,2023-01-06
FLORIDA,2023,1,6,16,-16.957344,2023-01-06
FLORIDA,2023,1,6,16,-3.55797,2023-01-06
FLORIDA,2023,1,6,16,-34.438649,2023-01-06
FLORIDA,2023,1,6,16,-43.479971,2023-01-06
CNAVIA,2023,1,6,16,94.438469,2023-01-06
LOSALME,2023,1,6,17,80.564039,2023-01-06
LOSALME,2023,1,6,17,63.782988,2023-01-06
BUIN,2023,1,6,17,91.940775,2023-01-06
BUIN,2023,1,6,17,111.140026,2023-01-06
BUIN,2023,1,6,17,-203.753068,2023-01-06
LOSALME,2023,1,6,17,1.013736,2023-01-06
LOSALME,2023,1,6,17,40.816752,2023-01-06
CHENA,2023,1,6,17,-244.628021,2023-01-06
ELSALTO,2023,1,6,17,132.975703,2023-01-06
CHENA,2023,1,6,17,129.422757,2023-01-06
CHENA,2023,1,6,17,87.612507,2023-01-06
CHENA,2023,1,6,17,109.632951,2023-01-06
ELSALTO,2023,1,6,17,128.406065,2023-01-06
ELSALTO,2023,1,6,17,190.516424,2023-01-06
ELSALTO,2023,1,6,17,157.784562,2023-01-06
CNAVIA,2023,1,6,17,89.08947,2023-01-06
BUIN,2023,1,6,17,-0.230716,2023-01-06
CHENA,2023,1,6,17,166.02659,2023-01-06
BUIN,2023,1,6,17,-0.113527,2023-01-06
FLORIDA,2023,1,6,17,61.108257,2023-01-06
FLORIDA,2023,1,6,17,-36.416083,2023-01-06
FLORIDA,2023,1,6,17,67.552474,2023-01-06
AJAHUEL,2023,1,6,17,-31.795785,2023-01-06
AJAHUEL,2023,1,6,17,-32.16215,2023-01-06
AJAHUEL,2023,1,6,17,123.712639,2023-01-06
AJAHUEL,2023,1,6,17,131.074555,2023-01-06
CNAVIA,2023,1,6,17,79.947649,2023-01-06
CNAVIA,2023,1,6,17,93.429784,2023-01-06
CNAVIA,2023,1,6,17,116.785392,2023-01-06
CNAVIA,2023,1,6,17,-33.413708,2023-01-06
CNAVIA,2023,1,6,17,86.851927,2023-01-06
CNAVIA,2023,1,6,17,92.727994,2023-01-06
FLORIDA,2023,1,6,17,-35.459499,2023-01-06
FLORIDA,2023,1,6,17,-5.707797,2023-01-06
FLORIDA,2023,1,6,17,-16.551999,2023-01-06
FLORIDA,2023,1,6,17,-41.42727,2023-01-06
CNAVIA,2023,1,6,17,-32.460924,2023-01-06
CNAVIA,2023,1,6,17,-31.971415,2023-01-06
FLORIDA,2023,1,6,17,-1.901385,2023-01-06
LOSALME,2023,1,6,18,5.313248,2023-01-06
BUIN,2023,1,6,18,89.048999,2023-01-06
BUIN,2023,1,6,18,-203.017706,2023-01-06
BUIN,2023,1,6,18,113.298913,2023-01-06
LOSALME,2023,1,6,18,42.249066,2023-01-06
LOSALME,2023,1,6,18,60.306698,2023-01-06
LOSALME,2023,1,6,18,74.690218,2023-01-06
CHENA,2023,1,6,18,-235.989549,2023-01-06
BUIN,2023,1,6,18,-0.230716,2023-01-06
CHENA,2023,1,6,18,120.95034,2023-01-06
CHENA,2023,1,6,18,87.914146,2023-01-06
CHENA,2023,1,6,18,110.724562,2023-01-06
ELSALTO,2023,1,6,18,126.546065,2023-01-06
ELSALTO,2023,1,6,18,121.834954,2023-01-06
ELSALTO,2023,1,6,18,179.19359,2023-01-06
ELSALTO,2023,1,6,18,148.678396,2023-01-06
CNAVIA,2023,1,6,18,87.57053,2023-01-06
CHENA,2023,1,6,18,158.625369,2023-01-06
FLORIDA,2023,1,6,18,61.781335,2023-01-06
BUIN,2023,1,6,18,-0.113527,2023-01-06
FLORIDA,2023,1,6,18,-37.088316,2023-01-06
AJAHUEL,2023,1,6,18,-31.340007,2023-01-06
AJAHUEL,2023,1,6,18,-31.709649,2023-01-06
AJAHUEL,2023,1,6,18,122.914519,2023-01-06
AJAHUEL,2023,1,6,18,128.731495,2023-01-06
CNAVIA,2023,1,6,18,-26.894927,2023-01-06
CNAVIA,2023,1,6,18,78.929638,2023-01-06
CNAVIA,2023,1,6,18,89.107018,2023-01-06
CNAVIA,2023,1,6,18,110.827727,2023-01-06
FLORIDA,2023,1,6,18,66.485834,2023-01-06
CNAVIA,2023,1,6,18,81.205389,2023-01-06
CNAVIA,2023,1,6,18,-30.252571,2023-01-06
CNAVIA,2023,1,6,18,-30.893789,2023-01-06
FLORIDA,2023,1,6,18,-0.606248,2023-01-06
FLORIDA,2023,1,6,18,-13.785659,2023-01-06
FLORIDA,2023,1,6,18,-7.125624,2023-01-06
FLORIDA,2023,1,6,18,-35.952291,2023-01-06
FLORIDA,2023,1,6,18,-39.917374,2023-01-06
CNAVIA,2023,1,6,18,87.513786,2023-01-06
LOSALME,2023,1,6,19,6.459132,2023-01-06
LOSALME,2023,1,6,19,71.609507,2023-01-06
BUIN,2023,1,6,19,-191.182727,2023-01-06
LOSALME,2023,1,6,19,39.518686,2023-01-06
BUIN,2023,1,6,19,105.491339,2023-01-06
CHENA,2023,1,6,19,-221.197271,2023-01-06
LOSALME,2023,1,6,19,57.535432,2023-01-06
CHENA,2023,1,6,19,143.829896,2023-01-06
ELSALTO,2023,1,6,19,114.746621,2023-01-06
CHENA,2023,1,6,19,86.501201,2023-01-06
CHENA,2023,1,6,19,105.487396,2023-01-06
ELSALTO,2023,1,6,19,119.503843,2023-01-06
ELSALTO,2023,1,6,19,165.936146,2023-01-06
ELSALTO,2023,1,6,19,138.652868,2023-01-06
CNAVIA,2023,1,6,19,81.326079,2023-01-06
BUIN,2023,1,6,19,-0.113527,2023-01-06
BUIN,2023,1,6,19,85.010461,2023-01-06
CHENA,2023,1,6,19,112.617896,2023-01-06
BUIN,2023,1,6,19,-0.230326,2023-01-06
FLORIDA,2023,1,6,19,60.309742,2023-01-06
FLORIDA,2023,1,6,19,63.890873,2023-01-06
AJAHUEL,2023,1,6,19,-31.66478,2023-01-06
AJAHUEL,2023,1,6,19,117.535157,2023-01-06
AJAHUEL,2023,1,6,19,120.895502,2023-01-06
CNAVIA,2023,1,6,19,-26.921274,2023-01-06
CNAVIA,2023,1,6,19,75.598327,2023-01-06
CNAVIA,2023,1,6,19,81.987335,2023-01-06
CNAVIA,2023,1,6,19,103.65992,2023-01-06
CNAVIA,2023,1,6,19,82.251727,2023-01-06
AJAHUEL,2023,1,6,19,-31.288484,2023-01-06
CNAVIA,2023,1,6,19,-35.764672,2023-01-06
CNAVIA,2023,1,6,19,-36.497105,2023-01-06
FLORIDA,2023,1,6,19,0.42237,2023-01-06
FLORIDA,2023,1,6,19,-12.501135,2023-01-06
FLORIDA,2023,1,6,19,-9.233729,2023-01-06
FLORIDA,2023,1,6,19,-37.138668,2023-01-06
FLORIDA,2023,1,6,19,-36.220073,2023-01-06
FLORIDA,2023,1,6,19,-35.34315,2023-01-06
CNAVIA,2023,1,6,19,76.969713,2023-01-06
LOSALME,2023,1,6,20,71.3513,2023-01-06
LOSALME,2023,1,6,20,58.215358,2023-01-06
BUIN,2023,1,6,20,81.032991,2023-01-06
BUIN,2023,1,6,20,102.985995,2023-01-06
BUIN,2023,1,6,20,-184.723237,2023-01-06
LOSALME,2023,1,6,20,5.129685,2023-01-06
LOSALME,2023,1,6,20,33.313057,2023-01-06
CHENA,2023,1,6,20,-208.438271,2023-01-06
ELSALTO,2023,1,6,20,117.133843,2023-01-06
CHENA,2023,1,6,20,102.603285,2023-01-06
CHENA,2023,1,6,20,81.671285,2023-01-06
CHENA,2023,1,6,20,103.002479,2023-01-06
ELSALTO,2023,1,6,20,112.337342,2023-01-06
ELSALTO,2023,1,6,20,148.080312,2023-01-06
ELSALTO,2023,1,6,20,124.664701,2023-01-06
CNAVIA,2023,1,6,20,82.294585,2023-01-06
BUIN,2023,1,6,20,-0.228568,2023-01-06
CHENA,2023,1,6,20,134.929839,2023-01-06
FLORIDA,2023,1,6,20,63.474634,2023-01-06
BUIN,2023,1,6,20,-0.113527,2023-01-06
FLORIDA,2023,1,6,20,-32.396686,2023-01-06
AJAHUEL,2023,1,6,20,-33.815112,2023-01-06
AJAHUEL,2023,1,6,20,-34.177623,2023-01-06
AJAHUEL,2023,1,6,20,113.837387,2023-01-06
AJAHUEL,2023,1,6,20,117.465166,2023-01-06
CNAVIA,2023,1,6,20,-20.887797,2023-01-06
CNAVIA,2023,1,6,20,75.556421,2023-01-06
CNAVIA,2023,1,6,20,74.173956,2023-01-06
CNAVIA,2023,1,6,20,96.301247,2023-01-06
FLORIDA,2023,1,6,20,66.736967,2023-01-06
CNAVIA,2023,1,6,20,79.836065,2023-01-06
CNAVIA,2023,1,6,20,-62.258675,2023-01-06
CNAVIA,2023,1,6,20,-61.66832,2023-01-06
FLORIDA,2023,1,6,20,-2.547641,2023-01-06
FLORIDA,2023,1,6,20,-14.91098,2023-01-06
FLORIDA,2023,1,6,20,-14.009138,2023-01-06
FLORIDA,2023,1,6,20,-38.375992,2023-01-06
FLORIDA,2023,1,6,20,-33.697074,2023-01-06
CNAVIA,2023,1,6,20,84.342123,2023-01-06
LOSALME,2023,1,6,21,69.785391,2023-01-06
LOSALME,2023,1,6,21,57.187542,2023-01-06
BUIN,2023,1,6,21,78.851741,2023-01-06
BUIN,2023,1,6,21,104.869357,2023-01-06
BUIN,2023,1,6,21,-184.433031,2023-01-06
LOSALME,2023,1,6,21,5.151169,2023-01-06
LOSALME,2023,1,6,21,30.684013,2023-01-06
CHENA,2023,1,6,21,-196.679132,2023-01-06
ELSALTO,2023,1,6,21,116.529398,2023-01-06
CHENA,2023,1,6,21,90.296951,2023-01-06
CHENA,2023,1,6,21,79.423701,2023-01-06
CHENA,2023,1,6,21,103.564868,2023-01-06
ELSALTO,2023,1,6,21,111.798176,2023-01-06
ELSALTO,2023,1,6,21,133.07209,2023-01-06
ELSALTO,2023,1,6,21,110.597896,2023-01-06
CNAVIA,2023,1,6,21,84.729187,2023-01-06
BUIN,2023,1,6,21,-0.229447,2023-01-06
CHENA,2023,1,6,21,125.473756,2023-01-06
FLORIDA,2023,1,6,21,67.278468,2023-01-06
BUIN,2023,1,6,21,-0.113527,2023-01-06
FLORIDA,2023,1,6,21,-32.357861,2023-01-06
AJAHUEL,2023,1,6,21,-44.261076,2023-01-06
AJAHUEL,2023,1,6,21,-44.617725,2023-01-06
AJAHUEL,2023,1,6,21,113.292692,2023-01-06
AJAHUEL,2023,1,6,21,117.17415,2023-01-06
CNAVIA,2023,1,6,21,-20.788882,2023-01-06
CNAVIA,2023,1,6,21,74.324658,2023-01-06
CNAVIA,2023,1,6,21,65.928008,2023-01-06
CNAVIA,2023,1,6,21,87.472662,2023-01-06
FLORIDA,2023,1,6,21,70.018875,2023-01-06
CNAVIA,2023,1,6,21,79.210731,2023-01-06
CNAVIA,2023,1,6,21,-74.880394,2023-01-06
CNAVIA,2023,1,6,21,-73.999033,2023-01-06
FLORIDA,2023,1,6,21,-4.21544,2023-01-06
FLORIDA,2023,1,6,21,-16.297525,2023-01-06
FLORIDA,2023,1,6,21,-15.784827,2023-01-06
FLORIDA,2023,1,6,21,-38.686327,2023-01-06
FLORIDA,2023,1,6,21,-34.239032,2023-01-06
CNAVIA,2023,1,6,21,83.420495,2023-01-06
LOSALME,2023,1,6,22,72.986579,2023-01-06
LOSALME,2023,1,6,22,59.005376,2023-01-06
BUIN,2023,1,6,22,82.611108,2023-01-06
BUIN,2023,1,6,22,111.340712,2023-01-06
BUIN,2023,1,6,22,-194.663981,2023-01-06
LOSALME,2023,1,6,22,7.119559,2023-01-06
LOSALME,2023,1,6,22,33.781912,2023-01-06
CHENA,2023,1,6,22,-202.041327,2023-01-06
ELSALTO,2023,1,6,22,115.397732,2023-01-06
CHENA,2023,1,6,22,88.384867,2023-01-06
CHENA,2023,1,6,22,82.197479,2023-01-06
CHENA,2023,1,6,22,112.093618,2023-01-06
ELSALTO,2023,1,6,22,110.748343,2023-01-06
ELSALTO,2023,1,6,22,128.554368,2023-01-06
ELSALTO,2023,1,6,22,103.15759,2023-01-06
CNAVIA,2023,1,6,22,85.737911,2023-01-06
BUIN,2023,1,6,22,-0.229284,2023-01-06
CHENA,2023,1,6,22,126.757479,2023-01-06
BUIN,2023,1,6,22,-0.113527,2023-01-06
FLORIDA,2023,1,6,22,68.449254,2023-01-06
FLORIDA,2023,1,6,22,-30.978782,2023-01-06
FLORIDA,2023,1,6,22,69.807543,2023-01-06
AJAHUEL,2023,1,6,22,-46.069454,2023-01-06
AJAHUEL,2023,1,6,22,-46.390775,2023-01-06
AJAHUEL,2023,1,6,22,118.506211,2023-01-06
AJAHUEL,2023,1,6,22,123.486322,2023-01-06
CNAVIA,2023,1,6,22,75.575807,2023-01-06
CNAVIA,2023,1,6,22,67.009839,2023-01-06
CNAVIA,2023,1,6,22,89.935373,2023-01-06
CNAVIA,2023,1,6,22,-23.537405,2023-01-06
CNAVIA,2023,1,6,22,81.720306,2023-01-06
CNAVIA,2023,1,6,22,85.640711,2023-01-06
FLORIDA,2023,1,6,22,-40.240821,2023-01-06
FLORIDA,2023,1,6,22,-15.680551,2023-01-06
FLORIDA,2023,1,6,22,-17.828647,2023-01-06
FLORIDA,2023,1,6,22,-33.716302,2023-01-06
CNAVIA,2023,1,6,22,-76.443664,2023-01-06
CNAVIA,2023,1,6,22,-77.575612,2023-01-06
FLORIDA,2023,1,6,22,-4.518417,2023-01-06
LOSALME,2023,1,6,23,6.662911,2023-01-06
BUIN,2023,1,6,23,78.924333,2023-01-06
BUIN,2023,1,6,23,-186.505816,2023-01-06
BUIN,2023,1,6,23,106.64305,2023-01-06
