substation,year,month,day,hour,consumption
ELSALTO,2022,3,6,6,81.100506
ELSALTO,2022,3,6,6,88.654868
ELSALTO,2022,3,6,6,73.372451
ELSALTO,2022,3,6,7,80.634951
ELSALTO,2022,3,6,7,84.270479
ELSALTO,2022,3,6,7,90.29009
ELSALTO,2022,3,6,7,74.707257
ELSALTO,2022,3,6,8,81.781618
ELSALTO,2022,3,6,8,77.879396
ELSALTO,2022,3,6,8,90.226035
ELSALTO,2022,3,6,8,74.703729
ELSALTO,2022,3,6,9,80.099395
ELSALTO,2022,3,6,9,76.118284
ELSALTO,2022,3,6,9,94.826729
ELSALTO,2022,3,6,9,78.49334
ELSALTO,2022,3,6,10,76.368284
ELSALTO,2022,3,6,10,72.547173
ELSALTO,2022,3,6,10,100.638146
ELSALTO,2022,3,6,10,82.704451
ELSALTO,2022,3,6,11,75.869395
ELSALTO,2022,3,6,11,71.878285
ELSALTO,2022,3,6,11,112.800451
ELSALTO,2022,3,6,11,93.680479
ELSALTO,2022,3,6,12,77.581617
ELSALTO,2022,3,6,12,73.361617
ELSALTO,2022,3,6,12,119.717174
ELSALTO,2022,3,6,12,98.41684
ELSALTO,2022,3,6,13,80.300507
ELSALTO,2022,3,6,13,76.057729
ELSALTO,2022,3,6,13,132.680507
ELSALTO,2022,3,6,13,95.477007
ELSALTO,2022,3,6,14,81.274951
ELSALTO,2022,3,6,14,76.951618
ELSALTO,2022,3,6,14,135.292701
ELSALTO,2022,3,6,14,97.479701
ELSALTO,2022,3,6,15,83.594673
ELSALTO,2022,3,6,15,79.342173
ELSALTO,2022,3,6,15,125.74559
ELSALTO,2022,3,6,15,84.523451
ELSALTO,2022,3,6,16,84.51009
ELSALTO,2022,3,6,16,79.971062
ELSALTO,2022,3,6,16,116.936645
ELSALTO,2022,3,6,16,77.879618
ELSALTO,2022,3,6,17,84.457313
ELSALTO,2022,3,6,17,80.003284
ELSALTO,2022,3,6,17,112.406424
ELSALTO,2022,3,6,17,74.809312
ELSALTO,2022,3,6,18,85.069424
ELSALTO,2022,3,6,18,80.965506
ELSALTO,2022,3,6,18,109.831563
ELSALTO,2022,3,6,18,74.204868
ELSALTO,2022,3,6,19,86.624175
ELSALTO,2022,3,6,19,90.77773
ELSALTO,2022,3,6,19,109.852701
ELSALTO,2022,3,6,19,75.55034
ELSALTO,2022,3,6,20,99.679953
ELSALTO,2022,3,6,20,95.148842
ELSALTO,2022,3,6,20,116.744896
ELSALTO,2022,3,6,20,83.559118
ELSALTO,2022,3,6,21,109.319759
ELSALTO,2022,3,6,21,105.007072
ELSALTO,2022,3,6,21,127.459221
ELSALTO,2022,3,6,21,90.672563
ELSALTO,2022,3,6,22,110.23312
ELSALTO,2022,3,6,22,105.808286
ELSALTO,2022,3,6,22,137.43409
ELSALTO,2022,3,6,22,99.489979
ELSALTO,2022,3,6,23,110.213037
ELSALTO,2022,3,6,23,106.231064
ELSALTO,2022,3,6,23,132.460507
ELSALTO,2022,3,6,23,92.192479
ELSALTO,2022,3,7,0,106.465564
ELSALTO,2022,3,7,0,103.032398
ELSALTO,2022,3,7,0,143.468062
ELSALTO,2022,3,7,0,60.86809
ELSALTO,2022,3,7,1,96.929397
ELSALTO,2022,3,7,1,93.058286
ELSALTO,2022,3,7,1,115.613701
ELSALTO,2022,3,7,1,74.604146
ELSALTO,2022,3,7,2,89.632731
ELSALTO,2022,3,7,2,86.569508
ELSALTO,2022,3,7,2,99.797701
ELSALTO,2022,3,7,2,72.452812
ELSALTO,2022,3,7,3,86.032675
ELSALTO,2022,3,7,3,82.936868
ELSALTO,2022,3,7,3,93.072451
ELSALTO,2022,3,7,3,69.620368
ELSALTO,2022,3,7,4,85.178786
ELSALTO,2022,3,7,4,81.741062
ELSALTO,2022,3,7,4,91.964979
ELSALTO,2022,3,7,4,68.828506
ELSALTO,2022,3,7,5,85.43687
ELSALTO,2022,3,7,5,81.939396
ELSALTO,2022,3,7,5,93.607257
ELSALTO,2022,3,7,5,70.627396
ELSALTO,2022,3,7,6,84.144535
ELSALTO,2022,3,7,6,87.277731
ELSALTO,2022,3,7,6,95.231645
ELSALTO,2022,3,7,6,72.560729
ELSALTO,2022,3,7,7,91.810508
ELSALTO,2022,3,7,7,88.513711
ELSALTO,2022,3,7,7,108.015167
ELSALTO,2022,3,7,7,81.692878
ELSALTO,2022,3,7,8,96.572731
ELSALTO,2022,3,7,8,93.082175
ELSALTO,2022,3,7,8,118.940146
ELSALTO,2022,3,7,8,87.834035
ELSALTO,2022,3,7,9,108.49412
ELSALTO,2022,3,7,9,104.862481
ELSALTO,2022,3,7,9,138.44709
ELSALTO,2022,3,7,9,104.568257
ELSALTO,2022,3,7,10,116.549398
ELSALTO,2022,3,7,10,112.344399
ELSALTO,2022,3,7,10,158.819007
ELSALTO,2022,3,7,10,120.170479
ELSALTO,2022,3,7,11,118.097176
ELSALTO,2022,3,7,11,113.776621
ELSALTO,2022,3,7,11,170.700506
ELSALTO,2022,3,7,11,128.556563
ELSALTO,2022,3,7,12,117.295509
ELSALTO,2022,3,7,12,112.736121
ELSALTO,2022,3,7,12,178.830034
ELSALTO,2022,3,7,12,133.638534
ELSALTO,2022,3,7,13,116.187732
ELSALTO,2022,3,7,13,111.819426
ELSALTO,2022,3,7,13,182.26634
ELSALTO,2022,3,7,13,135.270229
ELSALTO,2022,3,7,14,113.980509
ELSALTO,2022,3,7,14,109.822258
ELSALTO,2022,3,7,14,185.191896
ELSALTO,2022,3,7,14,137.449812
ELSALTO,2022,3,7,15,117.282289
ELSALTO,2022,3,7,15,112.485843
ELSALTO,2022,3,7,15,186.632578
ELSALTO,2022,3,7,15,139.149968
ELSALTO,2022,3,7,16,121.118843
ELSALTO,2022,3,7,16,116.231621
ELSALTO,2022,3,7,16,185.254062
ELSALTO,2022,3,7,16,138.017173
ELSALTO,2022,3,7,17,124.677177
ELSALTO,2022,3,7,17,119.601065
ELSALTO,2022,3,7,17,177.195479
ELSALTO,2022,3,7,17,130.726701
ELSALTO,2022,3,7,18,123.079398
ELSALTO,2022,3,7,18,128.097176
ELSALTO,2022,3,7,18,159.232895
ELSALTO,2022,3,7,18,114.75384
ELSALTO,2022,3,7,19,127.089954
ELSALTO,2022,3,7,19,122.088843
ELSALTO,2022,3,7,19,147.524006
ELSALTO,2022,3,7,19,106.976312
ELSALTO,2022,3,7,20,122.531371
ELSALTO,2022,3,7,20,127.822732
ELSALTO,2022,3,7,20,129.958812
ELSALTO,2022,3,7,20,93.986507
ELSALTO,2022,3,7,21,129.88887
ELSALTO,2022,3,7,21,124.637732
